Suchbegriff,Titel,Beruf,Arbeitgeber,Ort,Region,Land,PLZ,Veröffentlicht am,Eintrittsdatum,URL
Sales Manager,NTT DATA Deutschland SE: Sales Manager Banking (w/m/x),Sales-Manager/in,NTT DATA Deutschland SE,Berlin,Berlin,Deutschland,10117,2025-05-20,2025-05-25,https://www.empfehlungsbund.de/job/270617
Sales Manager,Vertriebsmitarbeiter/Technical Sales Manager Sensortechnologien im Außendienst im Großraum (m/w/d),Außendienstmitarbeiter/in,wenglor sensoric GmbH,Fulda,Hessen,Deutschland,36037,2025-05-20,2025-05-20,https://www.kalaydo.de/jobs/15385874/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,WBS IT-Service GmbH: Inside Sales Manager (m/w/d) in Leipzig,Sales-Manager/in,WBS IT-Service GmbH,Leipzig,Sachsen,Deutschland,04109,2025-05-20,2025-05-20,https://www.empfehlungsbund.de/job/250139
Sales Manager,WBS IT-Service GmbH: Technical Sales Manager (m/w/d) IT-Security,Sales-Manager/in,WBS IT-Service GmbH,Leipzig,Sachsen,Deutschland,04109,2025-05-20,2025-05-20,https://www.empfehlungsbund.de/job/221724
Sales Manager,Junior Sales Manager (m/w/d),Wirtschaftsingenieur/in,Papier-Mettler,"Morbach, Hunsrück",Rheinland-Pfalz,Deutschland,54497,2025-01-28,2025-05-01,https://www.get-in-engineering.de/jobsuche/p258420?utm_source=arbeitsagentur&utm_medium=cpc&utm_campaign=launch-basic
Sales Manager,"Inside Sales Manager / Mitarbeiter Vertriebsinnendienst (m/w/d), item Freiburg",Sales-Manager/in,item Industrietechnik GmbH,Freiburg im Breisgau,Baden-Württemberg,Deutschland,79108,2025-04-22,2025-05-21,https://www.finest-jobs.com/Stellenanzeige/Inside-Sales-Manager-Mitarbeiter-Vertriebsinnendie-1119184?cp=BA
Sales Manager,Sales Manager*in Etikettierung (m/w/d),Wirtschaftsingenieur/in,Bluhm Systeme,Neuruppin,Brandenburg,Deutschland,16816,2024-11-30,2025-05-01,https://www.get-in-engineering.de/jobsuche/p252858?utm_source=arbeitsagentur&utm_medium=cpc&utm_campaign=launch-basic
Sales Manager,"Channel Partner Coordinator (w/m/d), HMS Industrial Networks GmbH",Sales-Manager/in,HMS Industrial Networks GmbH,"Karlsruhe, Baden",Baden-Württemberg,Deutschland,76131,2025-05-25,2025-05-25,https://www.finest-jobs.com/Stellenanzeige/Channel-Partner-Coordinator-D-1120750?cp=BA
Sales Manager,"Sales Manager (m/w/d) Online Marketing, Neuss",Onlinemarketing-Manager/in,SELLWERK,Neuss,Nordrhein-Westfalen,Deutschland,41460,2025-03-28,2025-05-23,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-D-Online-Marketing-1110066?cp=BA
Sales Manager,Telemarketing Agent / Inside Sales Representative B2B (m/w/d) ,Sales-Manager/in,Securitas Holding GmbH ,Berlin,Berlin,Deutschland,10785,2025-05-17,2025-05-17,https://www.aktuelle-jobs.de/stellenangebote.php?eid=1001-906207-445585
Sales Manager,Sales Manager - New Business Staffing (m/w/d) Hamburg,Account-Manager/in,TEKATH Personalberatung GmbH,,,Deutschland,,2025-04-10,2025-05-09,https://deutschland-stellenmarkt.de/job_show.php?id=bfa$bfa_11112-729692-1684100-0-S
Sales Manager,"Werkstudent (m/w/d) für unser Eventmanagement, München, K3",Sales-Manager/in,Labor Becker MVZ GbR,München,Bayern,Deutschland,81669,2025-04-08,2025-05-03,https://www.finest-jobs.com/Stellenanzeige/Werkstudent-D-Fuer-Unser-Eventmanagement-1114443?cp=BA
Sales Manager,"Teamlead Merchandise & Sales Planning (m/w/d), Ismaning",Sales-Manager/in,HSE,Ismaning,Bayern,Deutschland,85737,2025-03-14,2025-05-09,https://www.finest-jobs.com/Stellenanzeige/Teamlead-Merchandise-Amp-Sales-Planning-D-1095832?cp=BA
Sales Manager,Sales Manager Europe - Quantum Technologies (m/w/d),Ingenieur/in - Biotechnologie,TOPTICA Photonics,Gräfelfing,Bayern,Deutschland,82166,2025-04-04,2025-05-01,https://www.get-in-engineering.de/jobsuche/p262223?utm_source=arbeitsagentur&utm_medium=cpc&utm_campaign=launch-basic
Sales Manager,Spezialist Sales Transformation & Change Fokus PMO (w/m/d),Sales-Manager/in,TARGOBANK AG,Düsseldorf,Nordrhein-Westfalen,Deutschland,40212,2025-05-16,2025-05-16,https://jobs.jobspreader.com/viewjob-9vvzn?utm_source=jsba-premium&utm_medium=n-a&utm_campaign=marketing-und-vertrieb&utm_term=spezialist-sales-transformation-change-fokus-pmo-w-m-d
Sales Manager,Sales Application Manager (m|w|d) Yacht,Sales-Manager/in,Voith SE & Co. KG,Heidenheim an der Brenz,Baden-Württemberg,Deutschland,89518,2025-05-16,2025-05-16,https://jobs.jobspreader.com/viewjob-hxmr5?utm_source=jsba-premium&utm_medium=n-a&utm_campaign=marketing-und-vertrieb&utm_term=sales-application-manager-m-w-d-yacht
Sales Manager,"Sales Manager Bundeswehr (m/w/d), B&T Solutions GmbH",Sales-Manager/in,B&T Solutions GmbH,Korschenbroich,Nordrhein-Westfalen,Deutschland,41352,2025-04-01,2025-05-17,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-Bundeswehr-D-711480?cp=BA
Sales Manager,"Junior Sales Manager (m/w/d),Stuttgart,München,Düsseldorf,Hamburg",Sales-Manager/in,Ratbacher GmbH,München,Bayern,Deutschland,80804,2025-03-30,2025-05-26,https://www.finest-jobs.com/Stellenanzeige/Junior-Sales-Manager-D-1109966?cp=BA
Sales Manager,"Senior Manager Sales & Consulting, Erlangen",Sales-Manager/in,DEFACTO GmbH,Erlangen,Bayern,Deutschland,91058,2024-11-07,2025-05-23,https://www.finest-jobs.com/Stellenanzeige/Senior-Manager-Sales-Amp-Consulting-1055956?cp=BA
Sales Manager,"Sales Coach (m/w/d),Bundesweit,Eichstetten am Kaiserstuhl",Sales-Manager/in,Rodday Family GmbH - HR & Marketing,,,Deutschland,,2025-02-11,2025-04-29,https://www.finest-jobs.com/Stellenanzeige/Sales-Coach-D-1090763?cp=BA
Sales Manager,"International Sales Manager Distributoren - Chemische Produkte (m/w/d), Wolfratshausen",Sales-Manager/in,TUNAP GmbH & Co. KG,Wolfratshausen,Bayern,Deutschland,82515,2025-03-21,2025-05-16,https://www.finest-jobs.com/Stellenanzeige/International-Sales-Manager-Distributoren-Chemisch-1107616?cp=BA
Sales Manager,"Sales Manager (m/w/d) im Außendienst für Tschechien / Slowakei, VEKA AG",Sales-Manager/in,VEKA AG,Sendenhorst,Nordrhein-Westfalen,Deutschland,48324,2025-03-20,2025-05-16,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-D-Im-Aussendienst-Fuer-Tschechien-Sl-1072249?cp=BA
Sales Manager,"Channel Partner Coordinator (w/m/d), HMS Industrial Networks GmbH",Sales-Manager/in,HMS Industrial Networks GmbH,"Karlsruhe, Baden",Baden-Württemberg,Deutschland,76131,2025-05-24,2025-05-24,https://www.finest-jobs.com/Stellenanzeige/Channel-Partner-Coordinator-D-1120750?cp=BA
Sales Manager,"Kundenberater / Sales Mitarbeiter (m/w/d) Krankenversicherungen, Hamburg",Sales-Manager/in,CHECK24,Hamburg,Hamburg,Deutschland,20099,2025-01-31,2025-04-30,https://www.finest-jobs.com/Stellenanzeige/Kundenberater-Sales-Mitarbeiter-D-Krankenversicher-1087127?cp=BA
Sales Manager,"Telesales-Mitarbeiter (m/w/d)  Vertrieb, Peter Bastian GmbH",Sales-Manager/in,Peter Bastian GmbH,Mannheim,Baden-Württemberg,Deutschland,68309,2025-05-16,2025-05-19,https://www.finest-jobs.com/Stellenanzeige/Telesales-Mitarbeiter-D-Vertrieb-1127721?cp=BA
Sales Manager,Area Sales Manager Human- und/oder Veterinärmedizin (m/w/d) für Praxen + Kliniken im Außendienst für,Sales-Manager/in,EXAMION GmbH,"Fellbach, Württemberg",Baden-Württemberg,Deutschland,70736,2025-05-16,2025-05-20,https://www.jobexport.de/job/4771175.html?exp=81&cid=8235233e-117a-4c69-912e-2ffea0cc06c5
Sales Manager,Sales Manager/ Kundenberater Vertrieb/ Verkauf/ Quereinsteiger/ Immobilienmakler/ Makler (m/w/d),Sales-Manager/in,JOBOO! GmbH,Meerbusch,Nordrhein-Westfalen,Deutschland,40667,2025-05-16,2025-05-17,https://www.joboo.online/de/joboo-online/stellenanzeigen/e489f4de-9a6f-11ee-a5cf-9b326d53a533
Sales Manager,Senior Sales Manager:in - Vertriebssteuerung Immobilien,Leiter/in - Vertrieb,Vonovia Value Add,Bochum,Nordrhein-Westfalen,Deutschland,44787,2025-03-10,2025-05-05,https://www.heyjobs.co/de-de/jobs/61cb52d5-85ed-4e31-93bf-4de3e0d59960?utm_content=ad_link&utm_medium=sjm-pr&utm_source=jobboerse
Sales Manager,"Commercial Excellence Specialist (m/w/d), Werk Verwaltung",Sales-Manager/in,Carl Roth GmbH & Co.KG,"Karlsruhe, Baden",Baden-Württemberg,Deutschland,76185,2025-03-09,2025-05-03,https://www.finest-jobs.com/Stellenanzeige/Commercial-Excellence-Specialist-D-1101728?cp=BA
Sales Manager,Sales Manager (d/m/w) im technischen Vertrieb,Ingenieur/in - Automatisierungstechnik,PLATH GROUP,Norderstedt,Schleswig-Holstein,Deutschland,22850,2025-03-06,2025-05-01,https://www.get-in-engineering.de/jobsuche/p260436?utm_source=arbeitsagentur&utm_medium=cpc&utm_campaign=launch-basic
Sales Manager,"Sales Manager (m/w/d),Saarbrücken,Saarlouis,Dillingen,Sulzbach,Homburg",Sales-Manager/in,SELLWERK,"Sulzbach, Saar",Saarland,Deutschland,66280,2025-03-04,2025-05-02,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-D-984923?cp=BA
Sales Manager,"PV-Berater für Lead-Generierung (m/w/d), SalesPromotion",Sales-Manager/in,SalesPromotion,,,Deutschland,,2025-02-28,2025-05-01,https://www.finest-jobs.com/Stellenanzeige/Pv-Berater-Fuer-Lead-Generierung-D-1098917?cp=BA
Sales Manager,"Tele Sales Manager (m/w/d) / Callcenter Agent (m/w/d), Marl",Callcenteragent/in,media group westfalen GmbH & Co. KG,"Marl, Westfalen",Nordrhein-Westfalen,Deutschland,45772,2025-02-26,2025-05-22,https://www.finest-jobs.com/Stellenanzeige/Tele-Sales-Manager-D-Callcenter-Agent-D-1097810?cp=BA
Sales Manager,"Sachbearbeiter Customer Service International (m/w/d), Triflex",Sales-Manager/in,Triflex,"Minden, Westfalen",Nordrhein-Westfalen,Deutschland,32423,2025-02-26,2025-05-03,https://www.finest-jobs.com/Stellenanzeige/Sachbearbeiter-Customer-Service-International-D-1097277?cp=BA
Sales Manager,"Inside Sales Consultant (m/w/d), Düsseldorf, SELLWERK",Sales-Manager/in,SELLWERK,Düsseldorf,Nordrhein-Westfalen,Deutschland,40547,2024-11-19,2025-05-06,https://www.finest-jobs.com/Stellenanzeige/Inside-Sales-Consultant-D-1059845?cp=BA
Sales Manager,Regional Sales Manager (m/w/d) Südwestdeutschland - Oberflächenengineering - Surface Treatment,Vertriebsberater/in,Strategy & Action International GmbH,,,Deutschland,,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15327056/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,Junior Area Sales Manager / Vertriebsmitarbeiter im Außendienst (m/w/d),Leiter/in - Vertrieb,Cartoflex GmbH,Hamburg,Hamburg,Deutschland,20095,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15327348/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,Area Sales Manager Berlin für nachhaltige Fassadenlösungen (m/w/d),Leiter/in - Vertrieb,DEUTSCHE ROCKWOOL GmbH & Co. KG,Gladbeck,Nordrhein-Westfalen,Deutschland,45966,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15280153/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,Sales Manager Klimatechnik D-A-CH-NL (m/w/d),Vertriebsberater/in,CAREL DEUTSCHLAND GMBH,Gelnhausen,Hessen,Deutschland,63571,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15211857/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,International Sales Manager für den Vertrieb von Motorenteilen in der Region EMEA (m/w/d),Vertriebsberater/in,SM Motorenteile GmbH,Asperg,Baden-Württemberg,Deutschland,71679,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15211892/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,Junior Sales Manager / Vertriebsmitarbeiter als Telefonverkäufer (m/w/d) im Vertriebsinnendienst,Servicefachkraft - Dialogmarketing,GO! Express & Logistics Südwest GmbH & Co. KG,Reutlingen,Baden-Württemberg,Deutschland,72760,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15247446/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,"Kundenberater / Sales Manager im Außendienst (Versicherungskaufmann, Kaufmann für (m/w/d)",Kaufmann/-frau - Versicherungen u. Finanzen - Versicherung,Helmsauer Gruppe,,Nordrhein-Westfalen,Deutschland,,2025-05-15,2025-05-15,https://www.kalaydo.de/jobs/15272831/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,"(Junior) Sales Assistant  (m/w/d),Berlin,Hamburg",Sales-Manager/in,Würth Elektronik eiSos GmbH & Co. KG,Hamburg,Hamburg,Deutschland,20457,2024-09-27,2025-04-30,https://www.finest-jobs.com/Stellenanzeige/Junior-Sales-Assistant-D-1040248?cp=BA
Sales Manager,"Electronic-Engineer After Sales (m/w/d), Ranstadt",Sales-Manager/in,Hassia Verpackungsmasch. GmbH,Ranstadt,Hessen,Deutschland,63691,2024-09-11,2025-05-20,https://www.finest-jobs.com/Stellenanzeige/Electronic-Engineer-After-Sales-D-912696?cp=BA
Sales Manager,"Senior Sales Assistant / Abteilungsleiter (m/w/d), Palais Vest",Sales-Manager/in,RESERVED,"Recklinghausen, Westfalen",Nordrhein-Westfalen,Deutschland,45657,2025-05-12,2025-05-12,https://www.finest-jobs.com/Stellenanzeige/Senior-Sales-Assistant-Abteilungsleiter-D-953971?cp=BA
Sales Manager,"Fachberater*in (m/w/d) für die Fachabteilung Studio & Synthesizer, Treppendorf",Sales-Manager/in,Thomann GmbH,Burgebrach,Bayern,Deutschland,96138,2025-01-01,2025-05-22,https://www.finest-jobs.com/Stellenanzeige/Fachberaterin-D-Fuer-Die-Fachabteilung-Studio-Amp--842169?cp=BA
Sales Manager,"Channel Partner Coordinator (w/m/d), HMS Industrial Networks GmbH",Sales-Manager/in,HMS Industrial Networks GmbH,"Karlsruhe, Baden",Baden-Württemberg,Deutschland,76131,2025-05-23,2025-05-23,https://www.finest-jobs.com/Stellenanzeige/Channel-Partner-Coordinator-D-1120750?cp=BA
Sales Manager,"Außendienstmitarbeiter (m/w/d) Bereich Elektro, BruderGruppe Offenburg",Sales-Manager/in,Friedrich Streb GmbH,Offenburg,Baden-Württemberg,Deutschland,77652,2024-10-15,2025-05-06,https://www.finest-jobs.com/Stellenanzeige/Aussendienstmitarbeiter-D-Bereich-Elektro-916274?cp=BA
Sales Manager,Marketing & Sales Manager (w/m/x) Nordic Countries & Ireland,Marketingfachkraft/-assistent/in,Anita Dr. Helbig GmbH,Brannenburg,Bayern,Deutschland,83098,2025-05-26,2025-05-26,https://www.yourfirm.de/job/detail/20250522-27920935/?utm_campaign=free&utm_source=bundesagentur&utm_medium=unpaid-partner
Sales Manager,"Sales Manager (m/w/d) Online Marketing,Kassel,Göttingen,Mels...",Sales-Manager/in,SELLWERK,Melsungen,Hessen,Deutschland,34212,2024-09-06,2025-05-01,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-D-Online-Marketing-1032879?cp=BA
Sales Manager,Manager (m|w|d) Transaction & Valuation in Augsburg (m/w/d),Sales-Manager/in,SONNTAG,"Augsburg, Bayern",Bayern,Deutschland,86159,2025-05-22,2025-05-27,https://www.job.fish/heyrecruit/72643_18660_682de4658e59e?utm_campaign=heyrecruit-multiposting&utm_source=bundesagentur&utm_medium=kostenloses-multiposting
Sales Manager,"Sales Manager (m/w/d) Online Marketing,Stuttgart,Stuttgart,H...",Account-Manager/in,SELLWERK,Villingen-Schwenningen,Baden-Württemberg,Deutschland,78048,2024-07-17,2025-05-23,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-D-Online-Marketing-939145?cp=BA
Sales Manager,Inside Sales Manager (m/w/d) bei EDGITAL - SaaS/B2B,Servicefachkraft - Dialogmarketing,Edgital Gmbh,Hamburg,Hamburg,Deutschland,20095,2025-05-12,2025-05-15,https://www.stellenanzeigen.de/job/detail/15221770/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,Area Sales Manager Ostdeutschland (m/w/d) B2B-Vertrieb Industrie,Leiter/in - Vertrieb,Strategy Action International,,Berlin,Deutschland,,2025-05-12,2025-05-12,https://www.stellenanzeigen.de/job/detail/15280239/?utm_id=ba&utm_source=bundesagentur&utm_medium=unpaid-partner&utm_campaign=000&campaign=ba
Sales Manager,"Senior Sales Manager (m/w/d), HSD Hochschule Döpfer GmbH",Betriebswirt/in (Hochschule),HSD Hochschule Döpfer GmbH,Köln,Nordrhein-Westfalen,Deutschland,50676,2025-05-12,2025-05-12,https://www.finest-jobs.com/Stellenanzeige/Senior-Sales-Manager-D-1115197?cp=BA
Sales Manager,Telemarketing Agent / Inside Sales Representative B2B (m/w/d) ,Sales-Manager/in,Securitas Holding GmbH ,Berlin,Berlin,Deutschland,10785,2025-05-09,2025-05-09,https://www.aktuelle-jobs.de/stellenangebote.php?eid=1001-906207-443929
Sales Manager,"Sales Manager (m/w/d) Online Marketing,Koblenz,Bielefeld,Göt...",Sales-Manager/in,SELLWERK,Wiesbaden,Hessen,Deutschland,65185,2023-10-28,2025-05-13,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-D-Online-Marketing-747914?cp=BA
Sales Manager,"Sales Manager (m/w/d) Online Marketing,Regensburg,Neumarkt i...",Sales-Manager/in,SELLWERK,Regensburg,Bayern,Deutschland,93049,2023-10-09,2025-04-30,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-D-Online-Marketing-902911?cp=BA
Sales Manager,"Sales Manager (m/w/d) Online Marketing,Celle,Hannover,Hildes...",Sales-Manager/in,SELLWERK,Schwarmstedt,Niedersachsen,Deutschland,29690,2023-02-08,2025-05-09,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-D-Online-Marketing-758968?cp=BA
Sales Manager,SALES MANAGER (m/w/d) IM BEREICH SCHLÜSSELFERTIGBAU AM STANDORT POTSDAM (BERLIN-BRANDENBURG),Sales-Manager/in,Bremer Berlin-Brandenburg GmbH,Potsdam,Brandenburg,Deutschland,14482,2025-05-11,2025-05-13,https://www.jobexport.de/job/4762809.html?exp=81&cid=7e37a8ae-0a8c-46cf-9fcd-096d9c3c4525
Sales Manager,"Sales Manager | Internationale IT Projekte | Spanisch (m/w/d), DERMALOG Identification Systems GmbH",Sales-Manager/in,DERMALOG Identification Systems GmbH,Hamburg,Hamburg,Deutschland,20148,2025-05-26,2025-05-26,https://www.finest-jobs.com/Stellenanzeige/Sales-Manager-Internationale-It-Projekte-Spanisch--991734?cp=BA
Sales Manager,Sales Manager Export (m/w/d) Fashion,Kaufmann/-frau - Groß- und Außenhandelsmanag. (Außenhandel),FYTE - Find Your Talent Easily,Immenstadt im Allgäu,Bayern,Deutschland,87509,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fjgzi-b
Sales Manager,Sales Manager / Account Manager / Vertrieb Außendienst Maschinenbau (m/w/d) DACH in Oberfranken - PN,Vertriebstechniker/in,KRÜGER - Personal Headhunting,Kulmbach,Bayern,Deutschland,95326,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fhnar-b
Sales Manager,Area Sales Manager Intralogistik (all genders) Region Darmstadt,Gebietsleiter/in - Außenwirtschaft,munerio consulting GmbH,Berlin,Berlin,Deutschland,12435,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fpajh-b
Sales Manager,Sales Manager Wasserchemie (m/w/d) – höchste Flexibilität | 75.000 - 120.000€ p.a.,Sales-Manager/in,Riverstate International Consulting GmbH,Berlin,Berlin,Deutschland,10963,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-fjg5j-b
Sales Manager,"Area Sales Manager Koblenz, Frankfurt, Mainz - Hersteller Medizinprodukte (w/m/d)",Medizinprodukteberater/in,PERM4 | Permanent Recruiting GmbH,Frankfurt am Main,Hessen,Deutschland,60306,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-f5uz7-b
Sales Manager,"Area Sales Manager Hersteller Onkologie - Frankfurt, Koblenz, Trier (w/m/d)",Fachberater/in - Vertrieb,PERM4 | Permanent Recruiting GmbH,Frankfurt am Main,Hessen,Deutschland,60306,2025-05-26,2025-05-27,https://www.persy.jobs/persy/l/job-f5kgd-b
Sales Manager,Vertriebsmitarbeiter / Area Sales Manager (m/w/d) im Außendienst für unseren SHK-Verband,Leiter/in - Vertrieb,GARANT Holding GmbH,Rheda-Wiedenbrück,Nordrhein-Westfalen,Deutschland,33378,2025-05-26,2025-05-26,https://www.yourfirm.de/job/detail/20250520-27908765/?utm_campaign=free&utm_source=bundesagentur&utm_medium=unpaid-partner
Sales Manager,Sales Manager (all genders) - Innovatives Filtersystem für Abwasser,Fachkaufmann/-frau - Vertrieb,Headmatch GmbH & Co KG,,,Deutschland,,2025-05-22,2025-05-23,https://deutschland-stellenmarkt.de/job_show.php?id=bfa$bfa_11112-7415-1671812-1-S
Sales Manager,"Mitarbeiter:in Stabstelle Sales Enablement (m/w/d), Freiburg im Breisgau",Sales-Manager/in,JobRad GmbH,Freiburg im Breisgau,Baden-Württemberg,Deutschland,79100,2025-05-07,2025-05-09,https://www.finest-jobs.com/Stellenanzeige/Mitarbeiterin-Stabstelle-Sales-Enablement-D-1124070?cp=BA
Sales Manager,Sales Development Representative (W/M/D),Sales-Manager/in,Valuedesk,Bielefeld,Nordrhein-Westfalen,Deutschland,33602,2025-05-06,2025-05-10,https://www.jobexport.de/job/4754619.html?exp=81&cid=47c38ccd-94b6-4fae-a7d3-f46dbe8f2f3a
